-77.0964350214005,38.95255550072,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0965048353127,38.9524899527436,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0966251521816,38.9521839990352,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0966779918353,38.9520885375759,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0967102112297,38.9520695174162,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0969124343631,38.9519824382848,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0968400383083,38.9520182375326,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0967177396456,38.9520535998856,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0977257860101,38.9515466887346,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0976581442092,38.9515923699111,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.097668905967,38.9516017189048,SurfaceProblem,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0982885817426,38.9510734647344,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0983599944014,38.9510276876891,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0989177920759,38.950592272248,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0988715522129,38.9506334454207,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0632033841287,38.9795311838025,Obstacle,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0631838345077,38.9795298427739,Obstacle,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0634274219012,38.9795422264766,Obstacle,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0688410771752,38.9785384278378,NoCurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0688597080402,38.978599725707,NoCurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0699133416518,38.9783895268971,NoCurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0699110001524,38.9783252974799,NoCurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0710029233532,38.9780805326431,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0709826192512,38.9781868898299,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0710780462341,38.9779389503606,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0711444874546,38.9779618387792,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0712067972657,38.9778441769809,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0711888332897,38.9778888335934,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0711707931618,38.9779445072767,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0710672546245,38.9779397443811,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0712438397432,38.9774307765326,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0711924120519,38.9775031017856,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0714516741392,38.9771961847658,Obstacle,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0717112738258,38.9767311441205,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0716616399417,38.9767935013057,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.071844583241,38.976705869438,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0718831624988,38.9766464939357,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0721406426586,38.9761130971081,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0721875441421,38.9760554774803,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0721870718826,38.9760359421171,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0721462307089,38.9761040202355,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0724424264911,38.9758324176123,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0724586632869,38.9757537460408,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0723725963293,38.97579562032,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0724558203603,38.9756785645696,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.0727203805848,38.9752618197338,SurfaceProblem,1dc2f78e-f722-4450-b14e-b21b232ecdef
-77.030153841635,38.96004476413,CurbRamp,1dc2f78e-f722-4450-b14e-b21b232ecdef
