13109,2015-12-03 00:31:14.912+00,2015-12-03 00:41:26.293+00,-76.978994,38.900829,-76.978994,38.901927
13107,2015-12-03 00:31:14.912+00,2015-12-03 00:41:54.832+00,-76.979068,38.900211,-76.978994,38.900829
13554,2015-12-03 00:31:14.912+00,2015-12-03 17:59:46.896+00,-76.9891507,38.9143138,-76.988673,38.913552
2024,2015-12-03 00:31:14.912+00,2015-12-03 18:00:39.242+00,-76.989396,38.912879,-76.988673,38.913552
5043,2015-12-03 00:31:14.912+00,2015-12-03 18:15:15.105+00,-76.990164,38.912388,-76.987558,38.911067
22907,2015-12-03 00:31:14.912+00,2015-12-03 18:16:04.999+00,-76.987248,38.910965,-76.9867442,38.910799
18445,2015-12-03 00:31:14.912+00,2015-12-03 18:17:05.667+00,-76.987468,38.908986,-76.987802,38.909809
17,2015-12-03 00:31:14.912+00,2015-12-03 20:28:56.816+00,-77.0328759,38.9894595,-77.0322046,38.9901089
24476,2015-12-03 00:31:14.912+00,2015-12-03 21:14:45.237+00,-76.9921816,38.9122475,-76.9923289,38.9122243
26848,2015-12-03 00:31:14.912+00,2015-12-03 21:16:12.576+00,-76.9904,38.906386,-76.991309,38.905583
18212,2015-12-03 00:31:14.912+00,2015-12-03 21:17:06.829+00,-76.9931049,38.9039932,-76.993758,38.904274
2022,2015-12-03 22:34:44.796+00,2015-12-03 22:37:13.254+00,-76.987377,38.913749,-76.984682,38.914678
20299,2015-12-03 22:34:44.796+00,2015-12-03 22:37:56.664+00,-76.986962,38.913024,-76.987377,38.913749
26801,2015-12-03 22:34:44.796+00,2015-12-03 22:40:30.032+00,-76.985791,38.911086,-76.9865575,38.9123324
3033,2015-12-03 22:34:44.796+00,2015-12-03 22:41:00.72+00,-76.986288,38.910648,-76.985791,38.911086
22907,2015-12-03 22:34:44.796+00,2015-12-03 22:41:32.218+00,-76.987248,38.910965,-76.9867442,38.910799
18446,2015-12-03 22:34:44.796+00,2015-12-03 22:42:31.561+00,-76.987802,38.909809,-76.987558,38.911067
13259,2015-12-03 22:34:44.796+00,2015-12-03 22:43:18.358+00,-76.9904,38.906386,-76.988277,38.90547
13260,2015-12-03 22:34:44.796+00,2015-12-03 22:44:03.131+00,-76.988277,38.90547,-76.985503,38.904288
11235,2015-12-03 22:34:44.796+00,2015-12-03 22:45:33.378+00,-76.987411,38.901567,-76.986785,38.902452
24348,2015-12-03 22:34:44.796+00,2015-12-03 22:46:07.036+00,-76.9883161,38.9019515,-76.987411,38.901567
5053,2015-12-03 22:34:44.796+00,2015-12-03 22:47:04.496+00,-76.9908722,38.9124453,-76.9908732,38.9123226
24479,2015-12-03 22:34:44.796+00,2015-12-03 22:47:26.652+00,-76.9921457,38.9121045,-76.9908732,38.9123226
24469,2015-12-03 22:34:44.796+00,2015-12-03 22:47:56.594+00,-76.9923004,38.912078,-76.9921457,38.9121045
196,2015-12-03 22:34:44.796+00,2015-12-03 22:48:16.694+00,-77.094323,38.922383,-77.0938,38.922129
0,2015-12-03 22:34:44.796+00,2015-12-03 22:48:24.493+00,-77.1082606,38.935738,-77.1082541,38.9366631
24484,2015-12-03 22:34:44.796+00,2015-12-03 22:48:51.531+00,-76.9907757,38.9124551,-76.9908722,38.9124453
5047,2015-12-03 22:34:44.796+00,2015-12-03 22:49:47.564+00,-76.9911216,38.9136272,-76.9908722,38.9124453
8906,2015-12-03 22:34:44.796+00,2015-12-03 22:51:08.706+00,-76.999129,38.909094,-76.998071,38.910609
18420,2015-12-03 22:34:44.796+00,2015-12-03 22:52:49.244+00,-76.985097,38.911702,-76.985791,38.911086
3033,2015-12-03 22:34:44.796+00,2015-12-03 22:53:24.749+00,-76.986288,38.910648,-76.985791,38.911086
26650,2015-12-03 22:34:44.796+00,2015-12-03 22:54:29.849+00,-76.985773,38.910474,-76.984992,38.9102
13277,2015-12-03 22:34:44.796+00,2015-12-03 22:54:55.672+00,-76.984992,38.9102,-76.985376,38.909632
1322,2015-12-03 22:34:44.796+00,2015-12-03 22:55:32.469+00,-76.985376,38.909632,-76.982602,38.908445
